theta_deg,rate_Hz
2.690000000000000391e+00,1.370252758386481841e-06
2.709999999999999964e+00,1.363831215530833659e-06
2.730000000000000426e+00,1.325140003456600499e-06
2.750000000000000000e+00,1.338415970069105907e-06
2.770000000000000462e+00,1.290934051527051598e-06
2.790000000000000036e+00,1.343591046114127590e-06
2.810000000000000053e+00,1.296954959962041617e-06
2.830000000000000071e+00,1.303522403150900134e-06
2.849999999999999645e+00,1.294171923897473060e-06
2.870000000000000107e+00,1.296550491114141588e-06
2.889999999999999680e+00,1.300602459474266889e-06
2.910000000000000142e+00,1.219236181125820783e-06
2.929999999999999716e+00,1.260133599507811102e-06
2.950000000000000178e+00,1.241160204605682056e-06
2.969999999999999751e+00,1.268651085751517846e-06
2.990000000000000213e+00,1.255538211492707949e-06
3.009999999999999787e+00,1.223178525584491189e-06
3.030000000000000249e+00,1.236433482338755415e-06
3.049999999999999822e+00,1.176469062132102714e-06
3.070000000000000284e+00,1.200599569404272324e-06
3.089999999999999858e+00,1.204230282051142785e-06
3.110000000000000320e+00,1.134247683744275511e-06
3.129999999999999893e+00,1.170918526409165782e-06
3.150000000000000355e+00,1.181237254368685966e-06
3.169999999999999929e+00,1.154762309949766089e-06
3.190000000000000391e+00,1.150028145511800947e-06
3.209999999999999964e+00,1.186676839401581236e-06
3.230000000000000426e+00,1.099188593373513594e-06
3.250000000000000000e+00,1.137922417311301596e-06
3.270000000000000462e+00,1.149483270779499272e-06
3.290000000000000036e+00,1.097958509258786840e-06
3.310000000000000497e+00,1.114535480686677793e-06
3.330000000000000071e+00,1.126095393081674115e-06
3.349999999999999645e+00,1.054542233997781114e-06
3.370000000000000107e+00,1.098674714248578472e-06
3.389999999999999680e+00,1.116911839630448013e-06
3.410000000000000142e+00,1.106752782664070615e-06
3.429999999999999716e+00,1.119138958316560862e-06
3.450000000000000178e+00,1.075170305281283184e-06
3.469999999999999751e+00,1.096320219957718726e-06
3.490000000000000213e+00,1.062797874677403514e-06
3.509999999999999787e+00,1.059742303889801363e-06
3.530000000000000249e+00,1.045837966573355841e-06
3.549999999999999822e+00,1.030686033505484470e-06
3.570000000000000284e+00,1.043898662288190136e-06
3.589999999999999858e+00,1.030833951309791672e-06
3.610000000000000320e+00,1.009434302477122802e-06
3.629999999999999893e+00,9.967931795664493246e-07
