id,hcal_mask,S,Y,E,tracker_mask,requirements,geometric_per_hour,no_roof_per_hour,concrete_per_hour,half_column_concrete_per_hour,double_column_concrete_per_hour,geometric_se_per_hour,no_roof_se_per_hour,concrete_se_per_hour,half_column_concrete_se_per_hour,double_column_concrete_se_per_hour,mean_column_g_cm2,mean_zenith_deg
177,1,0,1,1,2,H_T+Y+E+T2,14.607248749489093,20.616180613174958,17.520328713086226,17.680886634988553,17.207180717746805,0.0021282002133012324,0.0030039506258558537,0.0025528693526858243,0.0025759346225140306,0.002507874881597256,21.642652530671878,4.8473657766710305
185,1,1,1,1,2,H_T+S+Y+E+T2,1.5502073697818837,2.18695993699186,1.8586738511267125,1.8762333658337083,1.8244417663477144,0.000451611676261209,0.0006371839846415802,0.0005415152464170366,0.0005466307167675263,0.0005315444017107998,22.254963345968076,3.051429073669059
193,1,0,0,0,3,H_T+T1+T2,828.7861023070557,1179.911880246272,1000.0459914353866,1001.9923951294633,996.1845147459786,0.1518851467978319,0.21672881648570966,0.18354250988065823,0.1839086204959267,0.18281656399752055,5.122373085201267,23.129410325992843
201,1,1,0,0,3,H_T+S+T1+T2,2.2203209349658426,3.1965452069871745,2.6991429108167373,2.7059291902577085,2.685671182587259,0.0003455009080878303,0.0004975861205861801,0.0004201022945012052,0.00042115677520317954,0.000418008334433307,5.898945172369457,3.3741716213706945
209,1,0,1,0,3,H_T+Y+T1+T2,20.552842937951713,29.56038874644856,24.97015041275926,25.0344679418298,24.84253227148914,0.0021622489773274133,0.003110555253163845,0.0026272173574254268,0.0026335818229184437,0.0026145952171047963,6.083169169979758,6.488941309732301
217,1,1,1,0,3,H_T+S+Y+T1+T2,1.5731995236238026,2.262085710769596,1.9111383948634593,1.9166314101702397,1.9002480446865682,0.0004721608942220928,0.0006789890111502854,0.0005736230845250007,0.0005752618368275028,0.000570374375368629,6.743565381174701,3.1020032497120646
225,1,0,0,1,3,H_T+E+T1+T2,33.41388461502489,47.19133379069558,40.09802737567543,40.45629071218675,39.398962306015655,0.002253766332976379,0.0031825324898810915,0.0027044568857509414,0.0027281181038792536,0.0026582389491114876,21.080420207308638,4.447898991937983
233,1,1,0,1,3,H_T+S+E+T1+T2,2.140963025208904,3.020891808290589,2.5673297296658335,2.5913886197565694,2.5204220549887175,0.00045539032371073206,0.0006427163683447525,0.0005461814897955337,0.0005512635036890488,0.000536276353167063,22.078566744577095,3.253029092230521
241,1,0,1,1,3,H_T+Y+E+T1+T2,13.926453674875038,19.655320964465222,16.703729596200763,16.856908101253836,16.404978578675895,0.0033631072603145192,0.004742732843461388,0.004031532756306414,0.004068898028355511,0.0039586584656363805,21.654207115963015,4.768144506100492
249,1,1,1,1,3,H_T+S+Y+E+T1+T2,1.5502073697818837,2.18695993699186,1.8586738511267125,1.8762333658337083,1.8244417663477144,0.000451611676261209,0.0006371839846415802,0.0005415152464170366,0.0005466307167675263,0.0005315444017107998,22.254963345968076,3.051429073669059
257,1,0,0,0,4,H_T+T3,721.5444102726275,1030.557663330648,872.4905645999193,874.1574787681213,869.1832537618197,0.023146622738018638,0.033076405032897424,0.027984876245177117,0.02802216285426627,0.027910492553132972,4.893968410460562,20.581092125664096
265,1,1,0,0,4,H_T+S+T3,2.2203209349658426,3.1965452069871745,2.6991429108167373,2.7059291902577085,2.685671182587259,0.0003455009080878303,0.0004975861205861801,0.0004201022945012052,0.00042115677520317954,0.000418008334433307,5.898945172369457,3.3741716213706945
273,1,0,1,0,4,H_T+Y+T3,57.39330047653737,82.4310862225739,69.6648643883112,69.83688946318706,69.32360169942706,0.006881863871488294,0.00990422349503432,0.008363722635915906,0.008383293897237654,0.00832491436613675,5.923354910151635,10.64880643370773
281,1,1,1,0,4,H_T+S+Y+T3,1.5731995236238026,2.262085710769596,1.9111383948634593,1.9166314101702397,1.9002480446865682,0.0004721608942220928,0.0006789890111502854,0.0005736230845250007,0.0005752618368275028,0.000570374375368629,6.743565381174701,3.1020032497120646
289,1,0,0,1,4,H_T+E+T3,45.45224563936402,64.19007171540801,54.54316325425857,55.028802577717464,53.59547068767648,0.002609647004270556,0.003684627236147159,0.0031312879290173227,0.003158542042551907,0.0030780466347706693,21.033816212968368,5.071875976809056
297,1,1,0,1,4,H_T+S+E+T3,2.140963025208904,3.020891808290589,2.5673297296658335,2.5913886197565694,2.5204220549887175,0.00045539032371073206,0.0006427163683447525,0.0005461814897955337,0.0005512635036890488,0.000536276353167063,22.078566744577095,3.253029092230521
305,1,0,1,1,4,H_T+Y+E+T3,21.243417957287924,29.98237657826957,25.480472736878486,25.712360552801712,25.02813497717708,0.0029434304468057256,0.004154336009985469,0.003530766507499584,0.0035621318505830455,0.003469520915827731,21.52449112788546,5.584253508800536
313,1,1,1,1,4,H_T+S+Y+E+T3,1.5502073697818837,2.18695993699186,1.8586738511267125,1.8762333658337083,1.8244417663477144,0.000451611676261209,0.0006371839846415802,0.0005415152464170366,0.0005466307167675263,0.0005315444017107998,22.254963345968076,3.051429073669059
321,1,0,0,0,5,H_T+T1+T3,249.36695718868947,357.61001921108186,302.33943149625674,302.94832811362744,301.13157640498446,0.004415741930264946,0.0063545990661378,0.005363506289164792,0.005368935099484476,0.0053527886831388075,4.965491496430201,15.299850864177477
329,1,1,0,0,5,H_T+S+T1+T3,2.2203209349658426,3.1965452069871745,2.6991429108167373,2.7059291902577085,2.685671182587259,0.0003455009080878303,0.0004975861205861801,0.0004201022945012052,0.00042115677520317954,0.000418008334433307,5.898945172369457,3.3741716213706945
337,1,0,1,0,5,H_T+Y+T1+T3,21.206884351599836,30.500845322331827,25.76461725371899,25.830887933187523,25.633123981059406,0.0014324894430542776,0.002061614908680638,0.001740929293013987,0.0017448795142880338,0.0017330943932871682,6.075687797228936,6.5571813661419265
345,1,1,1,0,5,H_T+S+Y+T1+T3,1.5731995236238026,2.262085710769596,1.9111383948634593,1.9166314101702397,1.9002480446865682,0.0004721608942220928,0.0006789890111502854,0.0005736230845250007,0.0005752618368275028,0.000570374375368629,6.743565381174701,3.1020032497120646
