hcal_mask,S,Y,E,tracker_k,geometric_per_hour,no_roof_per_hour,concrete_per_hour,half_column_concrete_per_hour,double_column_concrete_per_hour,geometric_se_per_hour,no_roof_se_per_hour,concrete_se_per_hour,half_column_concrete_se_per_hour,double_column_concrete_se_per_hour
4,0,0,0,0,136170.65429985692,187785.37928341905,160746.64141019384,161817.05630659155,158645.43930460617,0.015401266449861175,0.29768579888643926,0.206010351995542,0.11421635246658957,0.392369689488604
4,0,0,0,1,420.44907906807794,588.2829300302155,501.03807761698533,506.71567352071156,489.98687179395654,0.055720171572997176,0.07762947722175204,0.06615322533576022,0.06704813147876013,0.06442355446383878
4,0,0,0,2,380.946217109137,533.0057089851834,453.9583063715719,459.10833879379004,443.9342737772627,0.06223412830927181,0.08759529452645093,0.07452102070813246,0.07521410916300912,0.07316724427378159
4,0,0,0,3,171.11456778351902,239.52010624339493,203.95834624791985,206.30893051910348,199.3855566211296,0.017523065068489736,0.024660108246746536,0.021000334541477938,0.021141876593877996,0.020723930460642418
4,0,0,0,4,148.6422936348905,208.06816252853392,177.17352251130126,179.21996332305366,173.19268372660065,0.014131694208652127,0.019964968285256613,0.01697741455952154,0.017098041781970278,0.016739050064472814
4,0,0,1,0,5910.684541157269,8160.146294690452,6977.890444321584,7056.81777543974,6824.198063908011,2.5319270162728547,3.5037909786107964,2.9939167356488086,3.028631514591506,2.9263004897055835
4,0,0,1,1,50.82118918997395,70.99034206709226,60.45524519382942,61.25815899008553,58.898844715275146,0.004704079756101772,0.006576791600561636,0.005599784005189745,0.005672412311557966,0.005458874588080258
4,0,0,1,2,46.30275892058327,64.67579231457276,55.0781146363303,55.810916794744,53.65766935064343,0.00364756224580295,0.005087234355586363,0.004333305306803558,0.004394019718165306,0.00421577606721766
4,0,0,1,3,34.093589976862575,47.621968296157554,40.55443176606935,41.09560188450002,39.505534035878505,0.003951842343934423,0.005521985545687993,0.0047021627168651855,0.004764195266667912,0.004581941260257209
4,0,0,1,4,30.95803724747608,43.24085729523266,36.8236680781888,37.31567421679482,35.8700854143231,0.0025592501999660983,0.0035780309535767833,0.0030466307411325297,0.003085866875629217,0.0029704807181569997
4,0,1,0,0,150.37464785002956,210.04083525020582,178.98019286501338,181.04188394810092,174.96683929778882,0.024085338389109538,0.03378760928407385,0.028758213059312195,0.029069703685632834,0.028151884852255428
4,0,1,0,1,58.81404585799363,82.22225358622424,70.0291470069938,70.88039244028015,68.37488133688021,0.00791664415139844,0.011080831761214665,0.009435754881895922,0.009545686515202722,0.00922199161949328
4,0,1,0,2,53.04894974144701,74.16395001941208,63.16409708164863,63.935950063918284,61.664367112790075,0.007746187853620612,0.010848243856275551,0.009236163236084366,0.009342675586729219,0.00902903631295764
4,0,1,0,3,22.908794276384036,32.012318163321325,27.261726884598172,27.614034102189876,26.578270017265552,0.001761894172602311,0.0024593962705089386,0.002094573785297617,0.002123235985560797,0.002039085811178689
4,0,1,0,4,20.552842937951713,28.717945425223625,24.45627378167157,24.77394290204392,23.840094583329083,0.0021622489773274133,0.0030195479700557267,0.002571839675928551,0.002605501981265584,0.0025065485106564728
4,0,1,1,0,26.26856532198946,36.669075561459536,31.232175203324637,31.652345261733135,30.417812074165298,0.0022435477529312866,0.0031316302950976757,0.002667469824680229,0.0027030689971468467,0.0025984321752232525
