theta_deg,rate_Hz_per_0.02deg_bin
1.550000000000000044e+00,1.565344055226783018e-06
1.570000000000000062e+00,1.634310333049842031e-06
1.590000000000000080e+00,1.603691508333886094e-06
1.610000000000000098e+00,1.600094312266928512e-06
1.630000000000000115e+00,1.580486174459084635e-06
1.650000000000000133e+00,1.593897483164382387e-06
1.669999999999999929e+00,1.605305207644628122e-06
1.689999999999999947e+00,1.562187444575512334e-06
1.709999999999999964e+00,1.529075826221745686e-06
1.729999999999999982e+00,1.589497336691227441e-06
1.750000000000000000e+00,1.603398012797231816e-06
1.770000000000000018e+00,1.553784822822061836e-06
1.790000000000000036e+00,1.581185256393415341e-06
1.810000000000000053e+00,1.597081112627178996e-06
1.830000000000000071e+00,1.609474305329960703e-06
1.850000000000000089e+00,1.527871112812099872e-06
1.870000000000000107e+00,1.524265345770181362e-06
1.890000000000000124e+00,1.555152502835827571e-06
1.910000000000000142e+00,1.515554907412995426e-06
1.929999999999999938e+00,1.553433554499080265e-06
1.949999999999999956e+00,1.540828192414959661e-06
1.969999999999999973e+00,1.583194368477918693e-06
1.989999999999999991e+00,1.537104811854924596e-06
2.009999999999999787e+00,1.556477033004232262e-06
2.030000000000000249e+00,1.535376537215072107e-06
2.049999999999999822e+00,1.538758076152696699e-06
2.070000000000000284e+00,1.500674525473689101e-06
2.089999999999999858e+00,1.516543080808048681e-06
2.110000000000000320e+00,1.541400041068297128e-06
2.129999999999999893e+00,1.513810602789380855e-06
2.150000000000000355e+00,1.499206275959320058e-06
2.169999999999999929e+00,1.485104238976684149e-06
2.190000000000000391e+00,1.460518705263678834e-06
2.209999999999999964e+00,1.433438396232166286e-06
2.230000000000000426e+00,1.498221379167231466e-06
2.250000000000000000e+00,1.417226272166211973e-06
2.270000000000000462e+00,1.506956372462923474e-06
2.290000000000000036e+00,1.423976164516013297e-06
2.310000000000000053e+00,1.517179907634428648e-06
2.330000000000000071e+00,1.455171119620127441e-06
2.349999999999999645e+00,1.501449713445147107e-06
2.370000000000000107e+00,1.459408145679572586e-06
2.389999999999999680e+00,1.501686175866970717e-06
2.410000000000000142e+00,1.491575871660141768e-06
2.429999999999999716e+00,1.493437315235510217e-06
2.450000000000000178e+00,1.441430826922607228e-06
2.469999999999999751e+00,1.494662416485607900e-06
2.490000000000000213e+00,1.387309638550963231e-06
2.509999999999999787e+00,1.450009780037924836e-06
2.530000000000000249e+00,1.390541747980143957e-06
2.549999999999999822e+00,1.357008884541180283e-06
2.570000000000000284e+00,1.456578000259827338e-06
2.589999999999999858e+00,1.397623055044044928e-06
2.610000000000000320e+00,1.421411491958107266e-06
2.629999999999999893e+00,1.396355444972747918e-06
2.650000000000000355e+00,1.383761577777955347e-06
2.669999999999999929e+00,1.355724738035861841e-06
2.690000000000000391e+00,1.369538800577046815e-06
2.709999999999999964e+00,1.395306074802052762e-06
2.730000000000000426e+00,1.329416432010667562e-06
2.750000000000000000e+00,1.350697644344911361e-06
2.770000000000000462e+00,1.297772248165745722e-06
2.790000000000000036e+00,1.378305209935409132e-06
2.810000000000000053e+00,1.313935185952943276e-06
2.830000000000000071e+00,1.328234433193057777e-06
2.849999999999999645e+00,1.332574150123743672e-06
2.870000000000000107e+00,1.325963664338978773e-06
2.889999999999999680e+00,1.337269819581832214e-06
2.910000000000000142e+00,1.260987416887139919e-06
2.929999999999999716e+00,1.299164100473482091e-06
2.950000000000000178e+00,1.287579046378204843e-06
2.969999999999999751e+00,1.309824104929806195e-06
2.990000000000000213e+00,1.313161008223179620e-06
3.009999999999999787e+00,1.262782195226437216e-06
3.030000000000000249e+00,1.289993413029941627e-06
3.049999999999999822e+00,1.224212592187801188e-06
3.070000000000000284e+00,1.233021881849810110e-06
3.089999999999999858e+00,1.260722232927346308e-06
3.110000000000000320e+00,1.195956228403941223e-06
3.129999999999999893e+00,1.228621742672470328e-06
3.150000000000000355e+00,1.247859390468260793e-06
3.169999999999999929e+00,1.222372795395123328e-06
3.190000000000000391e+00,1.203347886119735777e-06
3.209999999999999964e+00,1.259341558440156793e-06
3.230000000000000426e+00,1.162829047029090633e-06
3.250000000000000000e+00,1.217819104317568177e-06
3.270000000000000462e+00,1.237035703956721803e-06
3.290000000000000036e+00,1.171343922968317893e-06
3.310000000000000497e+00,1.190563308869314755e-06
