theta_deg,rate_Hz
5.490000000000000213e+00,3.386359017553612454e-07
5.509999999999999787e+00,3.106605115708416069e-07
5.530000000000000249e+00,3.151112283191978298e-07
5.550000000000000711e+00,3.162777317988101425e-07
5.570000000000000284e+00,2.813518911552455141e-07
5.589999999999999858e+00,2.878557133437632375e-07
5.610000000000000320e+00,3.041954558427432693e-07
5.629999999999999893e+00,2.910154831090722150e-07
5.650000000000000355e+00,2.917753551504194669e-07
5.669999999999999929e+00,2.818802732141093004e-07
5.689999999999999503e+00,2.797744519996022382e-07
5.709999999999999964e+00,2.453157694549718167e-07
5.730000000000000426e+00,2.665549608360615486e-07
5.750000000000000000e+00,2.513525806844239818e-07
5.769999999999999574e+00,2.791314205494665156e-07
5.790000000000000036e+00,2.561570255450382194e-07
5.810000000000000497e+00,2.532384752484181240e-07
5.830000000000000071e+00,2.441864637426596936e-07
5.849999999999999645e+00,2.506767014903406657e-07
5.870000000000000107e+00,2.350858916844037264e-07
5.890000000000000568e+00,2.203203275920285684e-07
5.910000000000000142e+00,2.300812268842575108e-07
5.929999999999999716e+00,2.128717544000349564e-07
5.950000000000000178e+00,2.038376432006764293e-07
5.970000000000000639e+00,2.193115529862963223e-07
5.990000000000000213e+00,1.861903355124890254e-07
6.009999999999999787e+00,1.992123819523458801e-07
6.030000000000000249e+00,1.946790603711578450e-07
6.050000000000000711e+00,1.807626178615623705e-07
6.070000000000000284e+00,1.729721950004454480e-07
6.089999999999999858e+00,1.761960382903166554e-07
6.110000000000000320e+00,1.761563406182465111e-07
6.130000000000000782e+00,1.720402745474208621e-07
6.150000000000000355e+00,1.675177224491944915e-07
6.169999999999999929e+00,1.524038093622041672e-07
6.189999999999999503e+00,1.397390727447562347e-07
6.209999999999999964e+00,1.417434308678623862e-07
6.230000000000000426e+00,1.470043714379824264e-07
6.250000000000000000e+00,1.367930982227021780e-07
6.269999999999999574e+00,1.306570605213216302e-07
6.290000000000000036e+00,1.249289340673098887e-07
6.310000000000000497e+00,1.069993696328265000e-07
6.330000000000000071e+00,1.171429666486640923e-07
