ray,material,entry_mm,length_mm,path
25,Polyvinyltoluene,551.695036204,2.00758022354,World/native_trig_scint/trigger_pad1_bar_volume_16
25,Polyvinyltoluene,555.710196651,2.00758022354,World/native_trig_scint/trigger_pad1_bar_volume_17
25,Silicon,692.566940489,0.321212835766,World/native_recoil/recoil_l14_sensor_vol_10/recoil_l14_active_sensor
25,Silicon,698.58968116,0.321212835766,World/native_recoil/recoil_l14_sensor_vol_20/recoil_l14_active_sensor
25,Silicon,792.945951666,0.321212835766,World/native_recoil/recoil_l14_sensor_vol_30/recoil_l14_active_sensor
25,Silicon,798.968692337,0.321212835766,World/native_recoil/recoil_l14_sensor_vol_40/recoil_l14_active_sensor
25,Scintillator,232.165618754,20.0758022354,World/hcal_top/hcal_top_layer1_strip6
25,Scintillator,255.625781693,20.0758022354,World/hcal_top/hcal_top_layer2_strip4
25,Aluminum3003,231.663723698,0.501895055885,World/hcal_top/hcal_top_cover_1_placement
25,Aluminum3003,255.123886638,0.501895055885,World/hcal_top/hcal_top_cover_2_placement
25,Scintillator,1198.17823302,20.0758022354,World/hcal_above_ecal/hcal_above_ecal_layer1_strip4
25,Scintillator,1223.67450186,20.0758022354,World/hcal_above_ecal/hcal_above_ecal_layer2_strip3
25,Scintillator,1249.1707707,20.0758022354,World/hcal_above_ecal/hcal_above_ecal_layer3_strip4
25,Scintillator,1274.66703954,20.0758022354,World/hcal_above_ecal/hcal_above_ecal_layer4_strip3
25,Aluminum3003,1197.67633797,0.501895055885,World/hcal_above_ecal/hcal_above_ecal_cover_1_placement
25,Aluminum3003,1223.17260681,0.501895055885,World/hcal_above_ecal/hcal_above_ecal_cover_2_placement
25,Aluminum3003,1248.66887565,0.501895055885,World/hcal_above_ecal/hcal_above_ecal_cover_3_placement
25,Aluminum3003,1274.16514449,0.501895055885,World/hcal_above_ecal/hcal_above_ecal_cover_4_placement
25,Scintillator,1704.93322002,20.0758022354,World/hcal_below_ecal/hcal_below_ecal_layer1_strip6
25,Scintillator,1728.54679424,20.0758022354,World/hcal_below_ecal/hcal_below_ecal_layer2_strip5
25,Scintillator,1752.16036846,20.0758022354,World/hcal_below_ecal/hcal_below_ecal_layer3_strip6
25,Scintillator,1775.77394268,20.0758022354,World/hcal_below_ecal/hcal_below_ecal_layer4_strip5
25,Aluminum3003,1704.43132496,0.501895055885,World/hcal_below_ecal/hcal_below_ecal_cover_1_placement
25,Aluminum3003,1728.04489918,0.501895055885,World/hcal_below_ecal/hcal_below_ecal_cover_2_placement
25,Aluminum3003,1751.65847341,0.501895055885,World/hcal_below_ecal/hcal_below_ecal_cover_3_placement
25,Aluminum3003,1775.27204763,0.501895055885,World/hcal_below_ecal/hcal_below_ecal_cover_4_placement
26,Polyvinyltoluene,857.388121139,2.00696660587,World/native_target/trigger_pad3_bar_volume_16
26,Polyvinyltoluene,861.40205435,2.00696660587,World/native_target/trigger_pad3_bar_volume_17
26,LYSO,936.161560419,0.602089981762,World/native_target/lvTarget_3/lvTargetArray1_phys/target_0
26,LYSO,936.964347062,0.602089981762,World/native_target/lvTarget_3/lvTargetArray2_phys/target_0
26,Polyvinyltoluene,551.526410404,2.00696660587,World/native_trig_scint/trigger_pad1_bar_volume_0
26,Polyvinyltoluene,555.540343615,2.00696660587,World/native_trig_scint/trigger_pad1_bar_volume_1
26,Polyvinyltoluene,626.988354785,2.00696660587,World/native_trig_scint/trigger_pad2_bar_volume_4
26,Polyvinyltoluene,631.002287996,2.00696660587,World/native_trig_scint/trigger_pad2_bar_volume_5
26,Silicon,692.355257138,0.32111465694,World/native_recoil/recoil_l14_sensor_vol_10/recoil_l14_active_sensor
26,Silicon,698.376156955,0.32111465694,World/native_recoil/recoil_l14_sensor_vol_20/recoil_l14_active_sensor
26,Silicon,792.703587431,0.32111465694,World/native_recoil/recoil_l14_sensor_vol_30/recoil_l14_active_sensor
26,Silicon,798.724487249,0.32111465694,World/native_recoil/recoil_l14_sensor_vol_40/recoil_l14_active_sensor
26,Scintillator,232.094657244,20.0696660587,World/hcal_top/hcal_top_layer1_strip6
26,Scintillator,255.547649575,20.0696660587,World/hcal_top/hcal_top_layer2_strip5
26,Aluminum3003,231.592915592,0.501741651468,World/hcal_top/hcal_top_cover_1_placement
26,Aluminum3003,255.045907924,0.501741651468,World/hcal_top/hcal_top_cover_2_placement
26,Scintillator,1197.81200939,20.0696660587,World/hcal_above_ecal/hcal_above_ecal_layer1_strip2
26,Scintillator,1223.30048528,20.0696660587,World/hcal_above_ecal/hcal_above_ecal_layer2_strip4
26,Scintillator,1248.78896118,20.0696660587,World/hcal_above_ecal/hcal_above_ecal_layer3_strip2
26,Scintillator,1274.27743707,20.0696660587,World/hcal_above_ecal/hcal_above_ecal_layer4_strip4
26,Aluminum3003,1197.31026774,0.501741651468,World/hcal_above_ecal/hcal_above_ecal_cover_1_placement
26,Aluminum3003,1222.79874363,0.501741651468,World/hcal_above_ecal/hcal_above_ecal_cover_2_placement
26,Aluminum3003,1248.28721953,0.501741651468,World/hcal_above_ecal/hcal_above_ecal_cover_3_placement
26,Aluminum3003,1273.77569542,0.501741651468,World/hcal_above_ecal/hcal_above_ecal_cover_4_placement
26,Scintillator,1704.41210653,20.0696660587,World/hcal_below_ecal/hcal_below_ecal_layer1_strip3
26,Scintillator,1728.01846325,20.0696660587,World/hcal_below_ecal/hcal_below_ecal_layer2_strip6
26,Scintillator,1751.62481997,20.0696660587,World/hcal_below_ecal/hcal_below_ecal_layer3_strip3
26,Scintillator,1775.23117669,20.0696660587,World/hcal_below_ecal/hcal_below_ecal_layer4_strip6
26,Aluminum3003,1703.91036487,0.501741651468,World/hcal_below_ecal/hcal_below_ecal_cover_1_placement
26,Aluminum3003,1727.5167216,0.501741651468,World/hcal_below_ecal/hcal_below_ecal_cover_2_placement
26,Aluminum3003,1751.12307832,0.501741651468,World/hcal_below_ecal/hcal_below_ecal_cover_3_placement
26,Aluminum3003,1774.72943504,0.501741651468,World/hcal_below_ecal/hcal_below_ecal_cover_4_placement
27,Polyvinyltoluene,860.604602471,2.00510863574,World/native_target/trigger_pad3_bar_volume_7
27,Polyvinyltoluene,856.594385199,2.00510863574,World/native_target/trigger_pad3_bar_volume_8
27,LYSO,935.294899152,0.601532590721,World/native_target/lvTarget_3/lvTargetArray1_phys/target_0
27,LYSO,936.096942606,0.601532590721,World/native_target/lvTarget_3/lvTargetArray2_phys/target_0
27,Polyvinyltoluene,631.559316898,0.863922825604,World/native_trig_scint/trigger_pad2_bar_volume_17
27,Polyvinyltoluene,626.407913817,2.00510863574,World/native_trig_scint/trigger_pad2_bar_volume_18
27,Polyvinyltoluene,555.026046384,2.00510863574,World/native_trig_scint/trigger_pad1_bar_volume_21
27,Polyvinyltoluene,551.015829113,2.00510863574,World/native_trig_scint/trigger_pad1_bar_volume_22
27,Silicon,691.714302082,0.320817381718,World/native_recoil/recoil_l14_sensor_vol_10/recoil_l14_active_sensor
27,Silicon,697.72962799,0.320817381718,World/native_recoil/recoil_l14_sensor_vol_20/recoil_l14_active_sensor
27,Silicon,791.969733869,0.320817381718,World/native_recoil/recoil_l14_sensor_vol_30/recoil_l14_active_sensor
27,Silicon,797.985059777,0.320817381718,World/native_recoil/recoil_l14_sensor_vol_40/recoil_l14_active_sensor
27,Scintillator,231.879793209,20.0510863574,World/hcal_top/hcal_top_layer1_strip6
27,Scintillator,255.31107369,20.0510863574,World/hcal_top/hcal_top_layer2_strip4
27,Aluminum3003,231.37851605,0.501277158934,World/hcal_top/hcal_top_cover_1_placement
27,Aluminum3003,254.809796531,0.501277158934,World/hcal_top/hcal_top_cover_2_placement
27,Scintillator,1196.7031225,20.0510863574,World/hcal_above_ecal/hcal_above_ecal_layer1_strip3
27,Scintillator,1222.16800218,20.0510863574,World/hcal_above_ecal/hcal_above_ecal_layer2_strip4
27,Scintillator,1247.63288185,20.0510863574,World/hcal_above_ecal/hcal_above_ecal_layer3_strip3
27,Scintillator,1273.09776153,20.0510863574,World/hcal_above_ecal/hcal_above_ecal_layer4_strip4
27,Aluminum3003,1196.20184535,0.501277158934,World/hcal_above_ecal/hcal_above_ecal_cover_1_placement
27,Aluminum3003,1221.66672502,0.501277158934,World/hcal_above_ecal/hcal_above_ecal_cover_2_placement
27,Aluminum3003,1247.13160469,0.501277158934,World/hcal_above_ecal/hcal_above_ecal_cover_3_placement
27,Aluminum3003,1272.59648437,0.501277158934,World/hcal_above_ecal/hcal_above_ecal_cover_4_placement
27,Scintillator,1702.83422935,20.0510863574,World/hcal_below_ecal/hcal_below_ecal_layer1_strip6
27,Scintillator,1726.41873225,20.0510863574,World/hcal_below_ecal/hcal_below_ecal_layer2_strip6
27,Scintillator,1750.00323514,20.0510863574,World/hcal_below_ecal/hcal_below_ecal_layer3_strip6
27,Scintillator,1773.58773803,20.0510863574,World/hcal_below_ecal/hcal_below_ecal_layer4_strip6
27,Aluminum3003,1702.33295219,0.501277158934,World/hcal_below_ecal/hcal_below_ecal_cover_1_placement
27,Aluminum3003,1725.91745509,0.501277158934,World/hcal_below_ecal/hcal_below_ecal_cover_2_placement
27,Aluminum3003,1749.50195798,0.501277158934,World/hcal_below_ecal/hcal_below_ecal_cover_3_placement
27,Aluminum3003,1773.08646087,0.501277158934,World/hcal_below_ecal/hcal_below_ecal_cover_4_placement
28,Polyvinyltoluene,855.141145372,0.713772535605,World/native_target/trigger_pad3_bar_volume_14
28,Polyvinyltoluene,859.144559181,2.00170690468,World/native_target/trigger_pad3_bar_volume_15
28,LYSO,933.708141381,0.600512071402,World/native_target/lvTarget_3/lvTargetArray1_phys/target_0
28,LYSO,934.508824142,0.600512071403,World/native_target/lvTarget_3/lvTargetArray2_phys/target_0
28,Polyvinyltoluene,554.084426909,2.00170690468,World/native_trig_scint/trigger_pad1_bar_volume_7
28,Polyvinyltoluene,629.348606525,2.00170690468,World/native_trig_scint/trigger_pad2_bar_volume_9
28,Polyvinyltoluene,550.0810131,2.00170690468,World/native_trig_scint/trigger_pad1_bar_volume_8
28,Polyvinyltoluene,625.345192715,2.00170690468,World/native_trig_scint/trigger_pad2_bar_volume_10
28,Silicon,690.540786601,0.320273104748,World/native_recoil/recoil_l14_sensor_vol_10/recoil_l14_active_sensor
28,Silicon,696.545907315,0.320273104748,World/native_recoil/recoil_l14_sensor_vol_20/recoil_l14_active_sensor
28,Silicon,790.626131834,0.320273104748,World/native_recoil/recoil_l14_sensor_vol_30/recoil_l14_active_sensor
28,Silicon,796.631252548,0.320273104748,World/native_recoil/recoil_l14_sensor_vol_40/recoil_l14_active_sensor
28,Scintillator,231.486401709,20.0170690468,World/hcal_top/hcal_top_layer1_strip6
28,Scintillator,254.877930271,20.0170690468,World/hcal_top/hcal_top_layer2_strip5
28,Aluminum3003,230.985974982,0.500426726169,World/hcal_top/hcal_top_cover_1_placement
28,Aluminum3003,254.377503545,0.500426726169,World/hcal_top/hcal_top_cover_2_placement
28,Scintillator,1194.6728773,20.0170690468,World/hcal_above_ecal/hcal_above_ecal_layer1_strip2
28,Scintillator,1220.09455499,20.0170690468,World/hcal_above_ecal/hcal_above_ecal_layer2_strip4
28,Scintillator,1245.51623268,20.0170690468,World/hcal_above_ecal/hcal_above_ecal_layer3_strip2
28,Scintillator,1270.93791037,20.0170690468,World/hcal_above_ecal/hcal_above_ecal_layer4_strip4
28,Aluminum3003,1194.17245058,0.500426726169,World/hcal_above_ecal/hcal_above_ecal_cover_1_placement
28,Aluminum3003,1219.59412827,0.500426726169,World/hcal_above_ecal/hcal_above_ecal_cover_2_placement
28,Aluminum3003,1245.01580596,0.500426726169,World/hcal_above_ecal/hcal_above_ecal_cover_3_placement
28,Aluminum3003,1270.43748365,0.500426726169,World/hcal_above_ecal/hcal_above_ecal_cover_4_placement
28,Scintillator,1699.94531651,20.0170690468,World/hcal_below_ecal/hcal_below_ecal_layer1_strip4
28,Scintillator,1723.48980754,20.0170690468,World/hcal_below_ecal/hcal_below_ecal_layer2_strip6
28,Scintillator,1747.03429857,20.0170690468,World/hcal_below_ecal/hcal_below_ecal_layer3_strip4
28,Scintillator,1770.57878959,20.0170690467,World/hcal_below_ecal/hcal_below_ecal_layer4_strip6
28,Aluminum3003,1699.44488978,0.500426726169,World/hcal_below_ecal/hcal_below_ecal_cover_1_placement
28,Aluminum3003,1722.98938081,0.500426726169,World/hcal_below_ecal/hcal_below_ecal_cover_2_placement
28,Aluminum3003,1746.53387184,0.500426726169,World/hcal_below_ecal/hcal_below_ecal_cover_3_placement
28,Aluminum3003,1770.07836287,0.500426726169,World/hcal_below_ecal/hcal_below_ecal_cover_4_placement
29,Polyvinyltoluene,860.143156465,0.754091371172,World/native_target/trigger_pad3_bar_volume_19
29,Polyvinyltoluene,856.135089425,2.00403352021,World/native_target/trigger_pad3_bar_volume_20
29,LYSO,934.793405093,0.601210056063,World/native_target/lvTarget_3/lvTargetArray1_phys/target_0
29,LYSO,935.595018501,0.601210056063,World/native_target/lvTarget_3/lvTargetArray2_phys/target_0
29,Polyvinyltoluene,554.728447985,2.00403352021,World/native_trig_scint/trigger_pad1_bar_volume_11
29,Polyvinyltoluene,630.080108345,2.00403352021,World/native_trig_scint/trigger_pad2_bar_volume_13
29,Polyvinyltoluene,550.720380945,2.00403352021,World/native_trig_scint/trigger_pad1_bar_volume_12
29,Polyvinyltoluene,626.072041305,2.00403352021,World/native_trig_scint/trigger_pad2_bar_volume_14
29,Silicon,691.343413058,0.320645363234,World/native_recoil/recoil_l14_sensor_vol_10/recoil_l14_active_sensor
29,Silicon,697.355513619,0.320645363234,World/native_recoil/recoil_l14_sensor_vol_20/recoil_l14_active_sensor
29,Silicon,791.545089069,0.320645363234,World/native_recoil/recoil_l14_sensor_vol_30/recoil_l14_active_sensor
29,Silicon,797.557189629,0.320645363234,World/native_recoil/recoil_l14_sensor_vol_40/recoil_l14_active_sensor
29,Scintillator,231.755462008,20.0403352021,World/hcal_top/hcal_top_layer1_strip7
29,Scintillator,255.174178913,20.0403352021,World/hcal_top/hcal_top_layer2_strip5
29,Aluminum3003,231.254453628,0.501008380053,World/hcal_top/hcal_top_cover_1_placement
29,Aluminum3003,254.673170533,0.501008380053,World/hcal_top/hcal_top_cover_2_placement
29,Scintillator,1196.06146445,20.0403352021,World/hcal_above_ecal/hcal_above_ecal_layer1_strip2
29,Scintillator,1221.51269016,20.0403352021,World/hcal_above_ecal/hcal_above_ecal_layer2_strip4
29,Scintillator,1246.96391586,20.0403352021,World/hcal_above_ecal/hcal_above_ecal_layer3_strip2
29,Scintillator,1272.41514157,20.0403352021,World/hcal_above_ecal/hcal_above_ecal_layer4_strip4
29,Aluminum3003,1195.56045607,0.501008380052,World/hcal_above_ecal/hcal_above_ecal_cover_1_placement
29,Aluminum3003,1221.01168178,0.501008380052,World/hcal_above_ecal/hcal_above_ecal_cover_2_placement
29,Aluminum3003,1246.46290748,0.501008380052,World/hcal_above_ecal/hcal_above_ecal_cover_3_placement
29,Aluminum3003,1271.91413319,0.501008380053,World/hcal_above_ecal/hcal_above_ecal_cover_4_placement
29,Scintillator,1701.92118979,20.0403352021,World/hcal_below_ecal/hcal_below_ecal_layer1_strip4
29,Scintillator,1725.49304695,20.0403352021,World/hcal_below_ecal/hcal_below_ecal_layer2_strip5
29,Scintillator,1764.37499272,4.73024658886,World/hcal_below_ecal/hcal_below_ecal_layer3_strip3
29,Scintillator,1749.06490411,15.3100886223,World/hcal_below_ecal/hcal_below_ecal_layer3_strip4
29,Scintillator,1772.63676127,20.0403352021,World/hcal_below_ecal/hcal_below_ecal_layer4_strip5
29,Aluminum3003,1701.42018141,0.501008380052,World/hcal_below_ecal/hcal_below_ecal_cover_1_placement
29,Aluminum3003,1724.99203857,0.501008380052,World/hcal_below_ecal/hcal_below_ecal_cover_2_placement
29,Aluminum3003,1748.56389573,0.501008380052,World/hcal_below_ecal/hcal_below_ecal_cover_3_placement
29,Aluminum3003,1772.13575289,0.501008380052,World/hcal_below_ecal/hcal_below_ecal_cover_4_placement
30,Polyvinyltoluene,859.156213983,2.00173405901,World/native_target/trigger_pad3_bar_volume_1
30,Polyvinyltoluene,855.152745865,2.00173405901,World/native_target/trigger_pad3_bar_volume_2
30,LYSO,933.720807681,0.600520217702,World/native_target/lvTarget_3/lvTargetArray1_phys/target_0
30,LYSO,934.521501305,0.600520217702,World/native_target/lvTarget_3/lvTargetArray2_phys/target_0
30,Polyvinyltoluene,625.353675891,2.00173405901,World/native_trig_scint/trigger_pad2_bar_volume_2
30,Polyvinyltoluene,629.357144009,2.00173405901,World/native_trig_scint/trigger_pad2_bar_volume_3
30,Polyvinyltoluene,550.088475272,2.00173405901,World/native_trig_scint/trigger_pad1_bar_volume_2
30,Polyvinyltoluene,554.09194339,2.00173405901,World/native_trig_scint/trigger_pad1_bar_volume_3
30,Silicon,690.550154193,0.320277449441,World/native_recoil/recoil_l14_sensor_vol_10/recoil_l14_active_sensor
30,Silicon,696.55535637,0.320277449441,World/native_recoil/recoil_l14_sensor_vol_20/recoil_l14_active_sensor
30,Silicon,790.636857143,0.320277449441,World/native_recoil/recoil_l14_sensor_vol_30/recoil_l14_active_sensor
30,Silicon,796.64205932,0.320277449441,World/native_recoil/recoil_l14_sensor_vol_40/recoil_l14_active_sensor
30,Scintillator,231.489541958,20.0173405901,World/hcal_top/hcal_top_layer1_strip6
30,Scintillator,254.88138784,20.0173405901,World/hcal_top/hcal_top_layer2_strip5
30,Aluminum3003,230.989108443,0.500433514752,World/hcal_top/hcal_top_cover_1_placement
30,Aluminum3003,254.380954325,0.500433514752,World/hcal_top/hcal_top_cover_2_placement
30,Scintillator,1194.68908375,20.0173405901,World/hcal_above_ecal/hcal_above_ecal_layer1_strip3
30,Scintillator,1220.11110629,20.0173405901,World/hcal_above_ecal/hcal_above_ecal_layer2_strip4
30,Scintillator,1245.53312884,20.0173405901,World/hcal_above_ecal/hcal_above_ecal_layer3_strip3
30,Scintillator,1270.95515139,20.0173405901,World/hcal_above_ecal/hcal_above_ecal_layer4_strip4
30,Aluminum3003,1194.18865023,0.500433514752,World/hcal_above_ecal/hcal_above_ecal_cover_1_placement
30,Aluminum3003,1219.61067278,0.500433514752,World/hcal_above_ecal/hcal_above_ecal_cover_2_placement
30,Aluminum3003,1245.03269533,0.500433514752,World/hcal_above_ecal/hcal_above_ecal_cover_3_placement
30,Aluminum3003,1270.45471788,0.500433514752,World/hcal_above_ecal/hcal_above_ecal_cover_4_placement
30,Scintillator,1699.96837727,20.0173405901,World/hcal_below_ecal/hcal_below_ecal_layer1_strip5
30,Scintillator,1723.51318769,20.0173405901,World/hcal_below_ecal/hcal_below_ecal_layer2_strip7
30,Scintillator,1747.05799811,20.0173405901,World/hcal_below_ecal/hcal_below_ecal_layer3_strip5
30,Scintillator,1770.60280854,20.0173405901,World/hcal_below_ecal/hcal_below_ecal_layer4_strip7
30,Aluminum3003,1699.46794375,0.500433514752,World/hcal_below_ecal/hcal_below_ecal_cover_1_placement
30,Aluminum3003,1723.01275418,0.500433514752,World/hcal_below_ecal/hcal_below_ecal_cover_2_placement
30,Aluminum3003,1746.5575646,0.500433514752,World/hcal_below_ecal/hcal_below_ecal_cover_3_placement
30,Aluminum3003,1770.10237502,0.500433514752,World/hcal_below_ecal/hcal_below_ecal_cover_4_placement
31,Polyvinyltoluene,860.074051739,2.00387251423,World/native_target/trigger_pad3_bar_volume_9
31,Polyvinyltoluene,856.06630671,2.00387251423,World/native_target/trigger_pad3_bar_volume_10
31,LYSO,934.718302894,0.60116175427,World/native_target/lvTarget_3/lvTargetArray1_phys/target_0
31,LYSO,935.5198519,0.60116175427,World/native_target/lvTarget_3/lvTargetArray2_phys/target_0
31,Polyvinyltoluene,626.021742076,2.00387251423,World/native_trig_scint/trigger_pad2_bar_volume_18
31,Polyvinyltoluene,630.029487105,2.00387251423,World/native_trig_scint/trigger_pad2_bar_volume_19
31,Polyvinyltoluene,554.68388057,2.00387251423,World/native_trig_scint/trigger_pad1_bar_volume_21
31,Polyvinyltoluene,550.676135541,2.00387251423,World/native_trig_scint/trigger_pad1_bar_volume_22
31,Silicon,691.287869865,0.320619602278,World/native_recoil/recoil_l14_sensor_vol_10/recoil_l14_active_sensor
31,Silicon,697.299487408,0.320619602277,World/native_recoil/recoil_l14_sensor_vol_20/recoil_l14_active_sensor
31,Silicon,791.481495577,0.320619602277,World/native_recoil/recoil_l14_sensor_vol_30/recoil_l14_active_sensor
31,Silicon,797.493113119,0.320619602278,World/native_recoil/recoil_l14_sensor_vol_40/recoil_l14_active_sensor
31,Scintillator,231.736842552,20.0387251423,World/hcal_top/hcal_top_layer1_strip6
31,Scintillator,255.153677975,20.0387251423,World/hcal_top/hcal_top_layer2_strip4
31,Aluminum3003,231.235874423,0.500968128559,World/hcal_top/hcal_top_cover_1_placement
31,Aluminum3003,254.652709846,0.500968128559,World/hcal_top/hcal_top_cover_2_placement
31,Scintillator,1195.96537172,20.0387251423,World/hcal_above_ecal/hcal_above_ecal_layer1_strip3
31,Scintillator,1221.41455265,20.0387251423,World/hcal_above_ecal/hcal_above_ecal_layer2_strip4
31,Scintillator,1246.86373359,20.0387251423,World/hcal_above_ecal/hcal_above_ecal_layer3_strip3
31,Scintillator,1272.31291452,20.0387251423,World/hcal_above_ecal/hcal_above_ecal_layer4_strip4
31,Aluminum3003,1195.46440359,0.500968128558,World/hcal_above_ecal/hcal_above_ecal_cover_1_placement
31,Aluminum3003,1220.91358453,0.500968128558,World/hcal_above_ecal/hcal_above_ecal_cover_2_placement
31,Aluminum3003,1246.36276546,0.500968128559,World/hcal_above_ecal/hcal_above_ecal_cover_3_placement
31,Aluminum3003,1271.81194639,0.500968128559,World/hcal_above_ecal/hcal_above_ecal_cover_4_placement
31,Scintillator,1701.78445581,20.0387251423,World/hcal_below_ecal/hcal_below_ecal_layer1_strip6
31,Scintillator,1725.35441918,20.0387251423,World/hcal_below_ecal/hcal_below_ecal_layer2_strip6
31,Scintillator,1748.92438256,20.0387251423,World/hcal_below_ecal/hcal_below_ecal_layer3_strip6
31,Scintillator,1772.49434593,20.0387251423,World/hcal_below_ecal/hcal_below_ecal_layer4_strip6
31,Aluminum3003,1701.28348768,0.500968128558,World/hcal_below_ecal/hcal_below_ecal_cover_1_placement
31,Aluminum3003,1724.85345105,0.500968128559,World/hcal_below_ecal/hcal_below_ecal_cover_2_placement
31,Aluminum3003,1748.42341443,0.500968128558,World/hcal_below_ecal/hcal_below_ecal_cover_3_placement
31,Aluminum3003,1771.99337781,0.500968128559,World/hcal_below_ecal/hcal_below_ecal_cover_4_placement
32,Polyvinyltoluene,854.95180605,2.00126370085,World/native_target/trigger_pad3_bar_volume_10
32,Polyvinyltoluene,858.954333452,2.00126370085,World/native_target/trigger_pad3_bar_volume_11
32,LYSO,933.501406309,0.600379110255,World/native_target/lvTarget_3/lvTargetArray1_phys/target_0
32,LYSO,934.301911789,0.600379110255,World/native_target/lvTarget_3/lvTargetArray2_phys/target_0
32,Polyvinyltoluene,553.961745443,2.00126370085,World/native_trig_scint/trigger_pad1_bar_volume_5
32,Polyvinyltoluene,625.206733193,2.00126370085,World/native_trig_scint/trigger_pad2_bar_volume_6
32,Polyvinyltoluene,629.209260595,2.00126370085,World/native_trig_scint/trigger_pad2_bar_volume_7
32,Polyvinyltoluene,549.959218041,2.00126370085,World/native_trig_scint/trigger_pad1_bar_volume_6
32,Silicon,690.387891929,0.320202192136,World/native_recoil/recoil_l14_sensor_vol_10/recoil_l14_active_sensor
32,Silicon,696.391683032,0.320202192136,World/native_recoil/recoil_l14_sensor_vol_20/recoil_l14_active_sensor
32,Silicon,790.451076972,0.320202192136,World/native_recoil/recoil_l14_sensor_vol_30/recoil_l14_active_sensor
32,Silicon,796.454868074,0.320202192136,World/native_recoil/recoil_l14_sensor_vol_40/recoil_l14_active_sensor
32,Scintillator,231.435147622,20.0126370085,World/hcal_top/hcal_top_layer1_strip6
32,Scintillator,254.821496997,20.0126370085,World/hcal_top/hcal_top_layer2_strip5
32,Aluminum3003,230.934831697,0.500315925212,World/hcal_top/hcal_top_cover_1_placement
32,Aluminum3003,254.321181072,0.500315925212,World/hcal_top/hcal_top_cover_2_placement
32,Scintillator,1194.40836126,20.0126370085,World/hcal_above_ecal/hcal_above_ecal_layer1_strip3
32,Scintillator,1219.82441026,20.0126370085,World/hcal_above_ecal/hcal_above_ecal_layer2_strip4
32,Scintillator,1245.24045926,20.0126370085,World/hcal_above_ecal/hcal_above_ecal_layer3_strip3
32,Scintillator,1270.65650826,20.0126370085,World/hcal_above_ecal/hcal_above_ecal_layer4_strip4
32,Aluminum3003,1193.90804534,0.500315925212,World/hcal_above_ecal/hcal_above_ecal_cover_1_placement
32,Aluminum3003,1219.32409434,0.500315925212,World/hcal_above_ecal/hcal_above_ecal_cover_2_placement
32,Aluminum3003,1244.74014334,0.500315925212,World/hcal_above_ecal/hcal_above_ecal_cover_3_placement
32,Aluminum3003,1270.15619234,0.500315925212,World/hcal_above_ecal/hcal_above_ecal_cover_4_placement
32,Scintillator,1699.56892661,20.0126370085,World/hcal_below_ecal/hcal_below_ecal_layer1_strip4
32,Scintillator,1723.10820458,20.0126370085,World/hcal_below_ecal/hcal_below_ecal_layer2_strip6
32,Scintillator,1746.64748255,20.0126370085,World/hcal_below_ecal/hcal_below_ecal_layer3_strip4
32,Scintillator,1770.18676052,20.0126370085,World/hcal_below_ecal/hcal_below_ecal_layer4_strip6
32,Aluminum3003,1699.06861068,0.500315925212,World/hcal_below_ecal/hcal_below_ecal_cover_1_placement
32,Aluminum3003,1722.60788865,0.500315925212,World/hcal_below_ecal/hcal_below_ecal_cover_2_placement
32,Aluminum3003,1746.14716663,0.500315925212,World/hcal_below_ecal/hcal_below_ecal_cover_3_placement
32,Aluminum3003,1769.6864446,0.500315925212,World/hcal_below_ecal/hcal_below_ecal_cover_4_placement
33,Polyvinyltoluene,860.403828872,2.01402574813,World/native_target/trigger_pad3_bar_volume_20
33,Polyvinyltoluene,864.431880368,2.01402574813,World/native_target/trigger_pad3_bar_volume_21
33,LYSO,939.454339486,0.604207724438,World/native_target/lvTarget_3/lvTargetArray1_phys/target_0
33,LYSO,940.259949785,0.604207724438,World/native_target/lvTarget_3/lvTargetArray2_phys/target_0
33,Polyvinyltoluene,553.466304858,2.01402574813,World/native_trig_scint/trigger_pad1_bar_volume_0
33,Polyvinyltoluene,557.494356354,2.01402574813,World/native_trig_scint/trigger_pad1_bar_volume_1
33,Polyvinyltoluene,633.221724483,2.01402574813,World/native_trig_scint/trigger_pad2_bar_volume_5
33,Polyvinyltoluene,629.193672987,2.01402574813,World/native_trig_scint/trigger_pad2_bar_volume_6
33,Silicon,694.790491604,0.3222441197,World/native_recoil/recoil_l14_sensor_vol_10/recoil_l14_active_sensor
33,Silicon,700.832568848,0.3222441197,World/native_recoil/recoil_l14_sensor_vol_20/recoil_l14_active_sensor
33,Silicon,795.49177901,0.3222441197,World/native_recoil/recoil_l14_sensor_vol_30/recoil_l14_active_sensor
33,Silicon,801.533856254,0.3222441197,World/native_recoil/recoil_l14_sensor_vol_40/recoil_l14_active_sensor
33,Scintillator,232.911008247,20.1402574813,World/hcal_top/hcal_top_layer1_strip7
33,Scintillator,273.121993051,3.46475666975,World/hcal_top/hcal_top_layer2_strip5
33,Scintillator,256.446492239,16.6755008115,World/hcal_top/hcal_top_layer2_strip6
33,Aluminum3003,232.40750181,0.503506437032,World/hcal_top/hcal_top_cover_1_placement
33,Aluminum3003,255.942985802,0.503506437032,World/hcal_top/hcal_top_cover_2_placement
33,Scintillator,1202.02509661,20.1402574813,World/hcal_above_ecal/hcal_above_ecal_layer1_strip2
33,Scintillator,1227.60322361,20.1402574813,World/hcal_above_ecal/hcal_above_ecal_layer2_strip3
