theta_deg,rate_Hz_per_0.02deg_bin
4.550000000000000711e+00,1.798811228905487227e-06
4.570000000000000284e+00,1.774250053057132243e-06
4.589999999999999858e+00,1.773367896430703172e-06
4.610000000000000320e+00,1.779992370056687217e-06
4.629999999999999893e+00,1.734080091670442817e-06
4.650000000000000355e+00,1.632779483876910411e-06
4.669999999999999929e+00,1.590366154513500269e-06
4.689999999999999503e+00,1.577974266036953511e-06
4.709999999999999964e+00,1.596730874666676841e-06
4.730000000000000426e+00,1.505902026220951504e-06
4.750000000000000000e+00,1.468153842780233853e-06
4.769999999999999574e+00,1.451169723207549057e-06
4.790000000000000036e+00,1.461289282686791433e-06
4.810000000000000497e+00,1.431060756843906013e-06
4.830000000000000071e+00,1.361076705422473850e-06
4.849999999999999645e+00,1.316466651469691690e-06
4.870000000000000107e+00,1.281090997685050981e-06
4.890000000000000568e+00,1.211168398514864607e-06
4.910000000000000142e+00,1.165458785623763104e-06
4.929999999999999716e+00,1.131852568147870789e-06
4.950000000000000178e+00,1.109770354242457865e-06
4.970000000000000639e+00,1.066979430004979746e-06
4.990000000000000213e+00,9.787458057757389009e-07
5.009999999999999787e+00,9.745343660439672443e-07
5.030000000000000249e+00,8.921011708689838161e-07
5.050000000000000711e+00,8.660563556818314796e-07
5.070000000000000284e+00,8.129958656511833883e-07
5.089999999999999858e+00,7.806501212633409629e-07
5.110000000000000320e+00,7.327969581682559750e-07
5.129999999999999893e+00,6.820901390823754528e-07
5.150000000000000355e+00,6.451895778783156440e-07
5.169999999999999929e+00,5.830293059232664092e-07
5.189999999999999503e+00,5.283579477952792524e-07
5.209999999999999964e+00,4.800227139994494066e-07
5.230000000000000426e+00,4.810772950374118027e-07
5.250000000000000000e+00,4.052191120447461893e-07
5.269999999999999574e+00,3.707084346077125223e-07
5.290000000000000036e+00,3.333423829017083457e-07
5.310000000000000497e+00,3.298346195661370849e-07
5.330000000000000071e+00,3.096964396564786188e-07
5.349999999999999645e+00,2.723647528339978689e-07
5.370000000000000107e+00,2.436454007268836835e-07
5.390000000000000568e+00,2.046212014208989872e-07
5.410000000000000142e+00,1.765001716578611191e-07
5.429999999999999716e+00,1.747455101719060955e-07
5.450000000000000178e+00,1.443505148419235425e-07
5.470000000000000639e+00,1.265670916138064853e-07
5.490000000000000213e+00,1.168081368969004898e-07
5.509999999999999787e+00,1.024714989976165172e-07
5.530000000000000249e+00,7.726708068096318983e-08
5.550000000000000711e+00,7.439034531542678505e-08
5.570000000000000284e+00,5.148975563069471510e-08
5.589999999999999858e+00,4.747488717906514103e-08
5.610000000000000320e+00,4.060358474344531492e-08
5.629999999999999893e+00,3.773585202889016999e-08
5.650000000000000355e+00,2.629501224435833339e-08
5.669999999999999929e+00,1.314487350215132368e-08
5.689999999999999503e+00,1.085614201369607972e-08
5.709999999999999964e+00,9.711478491459757623e-09
5.730000000000000426e+00,6.853770199302093720e-09
5.750000000000000000e+00,1.713010519760714125e-09
5.769999999999999574e+00,3.996350722337353979e-09
5.790000000000000036e+00,1.141655168731052162e-09
